,target,f1_x,f2_x,f3_x,f4_x,f5_x,f6_x,f7_x,f8_x,f9_x,f1_y,f2_y,f3_y,f4_y,f5_y,f6_y,f7_y,f8_y,f9_y
1377,0,3,1,0,2,2,2,0,0,2,0,1,1,0,0,2,1,2,1
1378,0,2,0,1,0,0,3,0,2,2,0,1,1,0,0,2,1,2,1
1379,0,0,1,1,1,2,2,1,2,2,0,1,1,0,0,2,1,2,1
1380,0,0,0,1,3,2,2,0,1,2,0,1,1,0,0,2,1,2,1
1381,0,3,0,1,3,2,1,0,2,2,2,1,1,1,0,2,0,4,1
1382,0,1,1,1,0,2,1,1,0,2,2,1,1,1,0,2,0,4,1
1383,0,3,0,1,3,2,1,0,2,2,3,0,1,0,2,1,0,3,2
1384,1,1,1,1,0,2,2,2,2,1,3,0,1,0,2,1,0,3,2
1385,0,1,0,1,0,2,2,1,2,2,3,0,1,0,2,1,0,3,2
1386,0,2,0,1,0,2,2,1,3,2,3,1,1,0,0,2,0,0,2
1387,1,3,4,1,0,2,2,1,2,2,3,1,1,0,0,2,0,0,2
1388,0,2,0,1,0,2,2,1,3,2,2,3,1,3,2,2,0,1,2
1389,0,2,4,1,3,2,2,1,1,2,2,3,1,3,2,2,0,1,2
1390,0,2,0,1,0,2,2,1,3,2,3,4,1,3,2,3,0,0,2
1391,0,2,0,1,0,2,2,3,1,2,3,4,1,3,2,3,0,0,2
1392,0,2,4,1,0,2,3,0,1,2,3,4,1,3,2,3,0,0,2
1393,1,3,1,1,3,2,2,1,3,2,3,4,1,3,2,3,0,0,2
1394,1,1,1,1,3,2,1,0,2,2,3,4,1,3,2,3,0,0,2
1395,0,2,1,0,3,2,1,0,3,2,3,4,1,3,2,3,0,0,2
1396,0,1,1,1,2,2,1,0,0,2,3,4,1,3,2,3,0,0,2
1397,0,2,0,1,0,2,2,1,3,2,1,0,1,0,2,2,0,1,1
1398,0,3,4,1,3,2,2,0,1,2,1,0,1,0,2,2,0,1,1
1399,0,1,1,1,0,2,2,1,0,2,1,0,1,0,2,2,0,1,1
1400,0,2,0,1,0,2,2,1,3,2,2,1,1,1,2,3,0,4,2
1401,0,3,1,1,0,2,1,1,1,2,2,1,1,1,2,3,0,4,2
1402,0,2,1,1,0,2,1,0,0,2,2,1,1,1,2,3,0,4,2
1403,0,3,1,1,1,2,3,0,3,2,2,1,1,0,1,1,0,2,2
1404,0,2,1,1,1,2,3,0,1,2,2,1,1,0,1,1,0,2,2
1405,0,1,1,1,0,2,2,1,0,1,2,1,1,0,1,1,0,2,2
1406,0,3,1,1,1,2,3,0,3,2,2,4,1,0,2,3,3,4,2
1407,0,1,0,1,0,2,2,3,3,2,2,4,1,0,2,3,3,4,2
1408,0,0,1,1,3,2,2,1,1,1,2,4,1,0,2,3,3,4,2
1409,0,2,0,1,3,2,3,0,2,2,2,4,1,0,2,3,3,4,2
1410,0,1,1,2,3,2,2,1,2,2,2,4,1,0,2,3,3,4,2
1411,1,2,0,0,0,2,1,0,0,2,1,4,0,1,2,2,0,4,2
1412,0,2,2,1,3,2,2,1,4,2,1,4,0,1,2,2,0,4,2
1413,0,2,4,1,3,2,3,1,3,2,1,4,0,1,2,2,0,4,2
1414,0,1,2,1,3,0,2,1,3,2,1,4,0,1,2,2,0,4,2
1415,1,2,1,1,3,0,2,1,2,1,1,0,1,1,2,2,0,2,1
1416,0,2,1,1,3,1,2,0,2,2,1,0,1,1,2,2,0,2,1
1417,0,2,1,1,1,2,3,1,3,2,1,0,1,1,2,2,0,2,1
1418,0,3,4,1,0,2,2,1,2,2,1,0,1,1,2,2,0,2,1
1419,0,2,0,1,0,2,2,1,2,2,1,0,1,1,2,2,0,2,1
1420,1,2,1,1,0,2,1,0,0,2,1,0,1,1,2,2,0,2,1
1421,0,0,0,1,0,2,2,1,0,2,1,0,1,1,2,2,0,2,1
1422,0,1,1,1,1,2,3,0,1,2,1,0,1,1,2,2,0,2,1
1423,1,3,4,1,3,2,2,2,3,2,2,0,1,1,2,1,1,2,1
1424,0,1,1,1,0,0,2,1,1,1,2,0,1,1,2,1,1,2,1
1425,1,2,2,1,1,2,2,1,2,1,2,0,1,1,2,1,1,2,1
1426,0,3,4,1,3,0,2,0,3,2,2,0,1,1,2,1,1,2,1
1427,0,3,4,1,3,2,2,2,3,2,0,1,1,1,2,1,1,1,1
1428,0,3,4,1,3,2,2,3,4,2,0,1,1,1,2,1,1,1,1
1429,0,2,2,1,3,0,2,0,1,1,0,1,1,1,2,1,1,1,1
1430,0,2,2,1,0,0,2,3,2,2,0,1,1,1,2,1,1,1,1
1431,0,1,4,1,3,2,2,3,1,2,0,1,1,1,2,1,1,1,1
1432,1,3,0,1,0,2,2,3,2,2,0,1,1,1,2,1,1,1,1
1433,0,2,4,1,3,0,2,0,4,2,0,1,1,1,2,1,1,1,1
1434,1,0,1,1,1,0,2,0,2,1,0,1,0,1,0,2,0,1,1
1435,0,2,1,1,0,0,2,1,1,1,0,1,0,1,0,2,0,1,1
1436,0,0,2,1,3,2,2,1,0,2,0,1,0,1,0,2,0,1,1
1437,0,1,2,1,3,2,3,0,0,2,0,1,0,1,0,2,0,1,1
1438,1,0,0,1,1,2,3,2,3,2,0,1,0,1,0,2,0,1,1
1439,0,3,1,1,3,2,2,2,1,1,0,1,0,1,0,2,0,1,1
1440,0,1,2,1,3,2,1,2,1,1,0,1,0,1,0,2,0,1,1
1441,0,0,1,1,1,0,2,0,2,1,1,1,0,1,2,2,2,4,2
1442,0,1,2,1,3,2,1,1,3,2,1,1,0,1,2,2,2,4,2
1443,0,2,1,1,0,1,3,0,0,2,1,1,0,1,2,2,2,4,2
1444,0,0,1,1,1,0,2,0,2,1,3,1,1,1,2,0,0,4,2
1445,0,2,4,0,2,2,2,0,3,2,3,1,1,1,2,0,0,4,2
1446,1,0,1,1,1,1,2,0,3,2,3,1,1,1,2,0,0,4,2
1447,1,1,1,1,1,2,1,1,2,1,3,1,1,1,2,0,0,4,2
1448,1,0,1,1,1,0,2,0,2,1,0,0,1,1,2,3,2,3,2
1449,0,3,0,1,1,2,1,1,3,2,0,0,1,1,2,3,2,3,2
1450,0,1,4,1,1,2,3,0,1,2,0,0,1,1,2,3,2,3,2
1451,0,3,4,1,0,2,2,2,1,2,0,0,1,1,2,3,2,3,2
1452,0,2,1,1,0,0,2,2,1,1,0,0,1,1,2,3,2,3,2
1453,0,1,0,1,1,2,2,3,0,2,0,0,1,1,2,3,2,3,2
1454,0,1,4,0,1,2,2,0,4,2,0,0,1,1,2,3,2,3,2
1455,0,1,0,1,0,2,2,0,4,2,0,1,1,2,2,2,1,2,2
1456,0,1,1,1,0,2,2,0,0,2,0,1,1,2,2,2,1,2,2
1457,0,1,1,1,1,2,2,2,3,2,0,1,1,2,2,2,1,2,2
1458,1,1,0,1,0,2,2,0,4,2,1,1,1,0,0,1,1,1,2
1459,0,2,1,1,2,2,2,1,0,2,1,1,1,0,0,1,1,1,2
1460,0,1,0,1,0,2,2,0,4,2,2,1,1,1,2,1,1,2,1
1461,1,2,1,1,3,1,2,0,2,2,2,1,1,1,2,1,1,2,1
1462,0,1,1,1,3,2,2,2,2,1,2,1,1,1,2,1,1,2,1
1463,0,0,1,1,3,2,2,1,1,2,2,1,1,1,2,1,1,2,1
1464,0,1,0,1,1,2,2,0,3,2,2,1,1,1,2,1,1,2,1
1465,0,1,0,1,0,2,2,0,4,2,1,1,1,0,2,2,2,1,1
1466,0,2,0,1,0,2,3,0,0,2,1,1,1,0,2,2,2,1,1
1467,0,1,0,1,0,2,2,0,4,2,0,0,1,1,2,2,1,2,2
1468,0,2,1,1,0,0,2,0,4,2,0,0,1,1,2,2,1,2,2
1469,0,2,3,1,0,2,2,0,1,2,0,0,1,1,2,2,1,2,2
1470,0,3,4,1,3,2,2,0,4,2,0,0,1,1,2,2,1,2,2
1471,0,1,1,1,0,2,2,3,0,2,0,0,1,1,2,2,1,2,2
1472,0,1,4,1,1,2,2,0,1,2,3,4,1,1,2,2,0,1,2
1473,0,2,1,1,0,2,2,1,1,2,3,4,1,1,2,2,0,1,2
1474,0,1,4,1,1,2,2,0,1,2,2,1,1,0,2,2,2,0,1
1475,0,1,1,1,3,2,2,0,2,2,2,1,1,0,2,2,2,0,1
1476,0,0,1,1,3,2,2,1,1,2,2,1,1,0,2,2,2,0,1
1477,1,3,1,1,3,0,2,0,0,2,2,1,1,0,2,2,2,0,1
1478,0,2,1,0,3,0,2,1,3,2,2,4,2,4,3,3,3,4,2
1479,0,2,4,1,3,2,3,0,4,2,2,4,2,4,3,3,3,4,2
1480,1,1,0,1,1,2,1,1,2,2,2,4,2,4,3,3,3,4,2
1481,0,3,1,1,2,2,1,1,0,1,2,4,2,4,3,3,3,4,2
1482,0,0,1,1,2,1,2,1,1,1,2,4,2,4,3,3,3,4,2
1483,0,2,1,0,2,2,1,1,2,2,2,4,2,4,3,3,3,4,2
1484,0,3,2,1,2,0,2,1,1,1,2,4,2,4,3,3,3,4,2
1485,0,2,1,0,3,0,2,1,3,2,3,1,2,4,2,2,3,2,2
1486,0,2,2,1,3,0,2,0,1,1,3,1,2,4,2,2,3,2,2
1487,0,3,1,0,2,2,3,0,3,2,3,1,2,4,2,2,3,2,2
1488,0,2,1,0,2,2,2,1,0,2,3,1,2,4,2,2,3,2,2
1489,1,2,1,1,3,2,1,0,4,2,1,2,1,1,2,2,0,1,2
1490,0,2,2,1,3,2,2,0,0,2,1,2,1,1,2,2,0,1,2
1491,0,2,1,1,3,2,1,0,4,2,1,1,1,3,2,1,1,3,2
1492,0,1,1,1,3,2,1,0,3,2,1,1,1,3,2,1,1,3,2
1493,0,1,4,1,3,2,2,0,1,2,1,1,1,3,2,1,1,3,2
1494,0,2,1,1,3,2,1,0,4,2,3,1,1,1,2,1,0,1,2
1495,0,3,2,1,3,2,2,0,2,2,3,1,1,1,2,1,0,1,2
1496,0,2,2,1,0,2,2,1,1,2,3,1,1,1,2,1,0,1,2
1497,1,2,1,1,3,2,1,0,4,2,3,1,1,0,2,1,1,4,2
1498,0,1,1,1,0,2,2,0,3,2,3,1,1,0,2,1,1,4,2
1499,1,1,2,1,1,2,2,0,1,2,3,1,1,0,2,1,1,4,2
1500,0,2,4,1,0,2,1,0,1,2,3,1,1,0,2,1,1,4,2
1501,0,1,1,1,3,2,2,0,4,2,3,1,1,0,2,1,1,4,2
1502,0,2,4,1,3,2,1,1,3,2,1,0,1,0,2,3,3,4,2
1503,0,1,1,1,0,2,1,1,0,1,1,0,1,0,2,3,3,4,2
1504,1,1,1,1,1,2,2,1,2,1,1,0,1,0,2,3,3,4,2
1505,1,2,4,1,3,2,1,1,3,2,1,2,1,3,2,3,0,0,2
1506,0,3,0,1,1,2,2,1,1,2,1,2,1,3,2,3,0,0,2
1507,0,1,1,1,3,2,1,0,0,2,1,2,1,3,2,3,0,0,2
1508,0,1,2,1,3,2,2,0,1,2,1,2,1,3,2,3,0,0,2
1509,0,2,4,1,3,2,1,1,3,2,1,1,1,0,2,0,0,3,2
1510,0,1,2,1,0,2,2,1,0,2,1,1,1,0,2,0,0,3,2
1511,0,2,1,1,2,2,1,0,1,2,1,1,1,0,2,0,0,3,2
1512,0,1,0,1,1,2,2,1,2,1,1,1,1,0,2,0,0,3,2
1513,0,1,0,1,1,2,2,0,3,2,1,1,1,0,2,0,0,3,2
1514,1,1,0,1,0,2,1,0,0,1,1,1,1,0,2,0,0,3,2
1515,0,0,1,1,3,2,2,0,3,2,3,4,1,0,2,2,0,1,2
1516,1,2,1,1,3,2,3,0,3,2,3,4,1,0,2,2,0,1,2
1517,0,0,1,1,3,2,2,0,3,2,2,1,1,3,1,2,0,2,2
1518,0,2,1,1,0,2,1,0,0,1,2,1,1,3,1,2,0,2,2
1519,0,0,1,1,1,2,2,0,0,2,2,1,1,3,1,2,0,2,2
1520,0,2,1,1,0,2,3,1,1,2,2,1,1,3,1,2,0,2,2
1521,0,1,0,1,3,2,2,0,1,2,2,1,1,3,1,2,0,2,2
1522,0,0,1,1,3,2,2,0,3,2,2,4,1,0,2,2,1,2,2
1523,0,0,1,1,3,2,2,0,3,2,0,1,1,0,2,2,0,1,1
1524,0,1,1,1,3,2,2,0,1,1,0,1,1,0,2,2,0,1,1
1525,1,2,1,1,3,2,3,0,0,2,0,1,1,0,2,2,0,1,1
1526,1,0,1,1,3,2,2,0,3,2,2,1,1,2,2,2,0,0,2
1527,0,3,2,1,3,2,2,0,2,2,2,0,1,1,2,2,1,1,2
1528,0,3,2,1,3,2,2,0,2,2,2,1,1,3,0,2,2,3,2
1529,0,2,0,1,0,2,2,0,0,2,2,1,1,3,0,2,2,3,2
1530,0,3,2,1,0,2,2,0,1,2,2,1,1,3,0,2,2,3,2
1531,0,3,2,1,3,2,2,0,2,2,2,1,0,1,2,2,0,1,2
1532,0,1,1,1,3,2,2,1,0,2,2,1,0,1,2,2,0,1,2
1533,0,3,2,1,3,2,2,0,2,2,1,1,1,0,0,2,1,2,1
1534,0,3,0,1,0,2,2,0,3,2,1,1,1,0,0,2,1,2,1
1535,0,3,1,1,3,2,2,0,0,2,1,1,1,0,0,2,1,2,1
1536,0,1,1,1,1,2,1,0,4,2,1,1,1,0,0,2,1,2,1
1537,1,2,1,0,3,2,1,0,3,2,1,1,1,0,0,2,1,2,1
1538,1,1,1,1,2,2,1,1,0,2,1,1,1,0,0,2,1,2,1
1539,0,1,1,1,0,2,2,0,3,2,1,1,1,3,2,2,1,3,2
1540,0,1,1,1,3,2,2,0,0,2,1,1,1,3,2,2,1,3,2
1541,1,1,1,1,0,2,2,0,3,2,3,1,1,0,2,2,0,1,2
1542,0,1,1,1,0,2,2,0,3,2,1,1,1,0,2,2,0,4,2
1543,1,2,1,1,3,2,2,1,0,2,1,1,1,0,2,2,0,4,2
1544,1,1,1,1,0,2,2,0,3,2,3,1,1,3,2,2,0,2,2
1545,1,3,1,1,0,2,2,0,1,2,3,1,1,3,2,2,0,2,2
1546,0,0,1,1,1,2,2,0,1,1,2,0,0,0,2,1,0,0,2
1547,0,2,1,1,1,2,3,0,3,2,2,0,0,0,2,1,0,0,2
1548,0,1,1,0,0,2,3,1,3,2,2,0,0,0,2,1,0,0,2
1549,0,3,4,1,0,2,1,0,4,2,2,0,0,0,2,1,0,0,2
1550,0,1,0,1,1,2,2,0,0,1,2,0,0,0,2,1,0,0,2
1551,0,1,1,1,1,2,1,0,1,1,2,0,0,0,2,1,0,0,2
1552,0,1,4,1,1,2,1,0,1,2,2,0,0,0,2,1,0,0,2
1553,1,0,1,1,1,2,2,0,1,1,2,1,0,2,2,2,0,3,2
1554,0,3,4,1,0,2,2,2,2,2,2,1,0,2,2,2,0,3,2
1555,0,2,1,1,0,0,2,0,4,2,2,1,0,2,2,2,0,3,2
1556,0,0,1,1,0,2,2,1,1,1,2,1,0,2,2,2,0,3,2
1557,1,2,2,1,0,2,3,0,3,2,2,1,0,2,2,2,0,3,2
1558,1,3,0,1,3,2,2,0,4,2,1,3,0,1,0,2,0,2,1
1559,0,1,0,1,1,2,1,1,2,2,1,3,0,1,0,2,0,2,1
1560,1,2,4,1,4,2,2,2,1,1,1,3,0,1,0,2,0,2,1
1561,0,1,0,1,3,2,3,1,0,2,1,3,0,1,0,2,0,2,1
1562,0,2,1,0,2,2,1,0,3,2,1,3,0,1,0,2,0,2,1
1563,0,3,0,1,3,2,2,0,4,2,1,2,1,3,0,2,0,2,2
1564,0,2,0,1,0,2,2,3,1,2,1,2,1,3,0,2,0,2,2
1565,0,0,1,1,0,2,2,0,3,2,1,2,1,3,0,2,0,2,2
1566,0,3,1,1,3,2,1,0,4,2,1,2,1,3,0,2,0,2,2
1567,0,0,2,1,0,2,2,0,1,2,1,2,1,3,0,2,0,2,2
1568,0,3,0,1,3,2,2,0,4,2,2,1,0,2,2,2,1,3,2
1569,0,2,2,1,1,2,2,1,2,2,2,1,0,2,2,2,1,3,2
1570,1,1,1,1,0,2,2,1,1,2,2,1,0,2,2,2,1,3,2
1571,1,1,1,1,1,2,1,3,3,2,2,1,0,2,2,2,1,3,2
1572,0,1,1,1,3,1,2,0,1,2,2,4,1,4,2,2,0,2,2
1573,0,2,1,1,3,2,3,0,3,2,2,4,1,4,2,2,0,2,2
1574,0,1,1,1,3,1,2,0,1,2,2,1,1,3,2,3,3,4,2
1575,0,1,2,1,0,2,2,1,2,1,2,1,1,3,2,3,3,4,2
1576,0,0,1,1,3,2,3,0,0,2,2,1,1,3,2,3,3,4,2
1577,0,2,4,1,0,2,3,1,2,2,2,1,1,3,2,3,3,4,2
1578,0,1,1,1,3,1,2,0,1,2,2,1,1,2,0,2,1,0,1
1579,0,2,4,0,1,2,2,0,1,2,2,1,1,2,0,2,1,0,1
1580,0,1,2,1,3,0,2,0,2,2,2,1,1,2,0,2,1,0,1
1581,0,0,1,1,3,2,3,0,0,2,2,1,1,2,0,2,1,0,1
1582,0,1,1,1,3,2,3,1,4,2,2,1,1,2,0,2,1,0,1
1583,1,3,4,1,0,2,1,0,4,2,2,1,1,2,0,2,1,0,1
1584,0,3,0,1,3,2,3,1,4,2,2,1,1,2,0,2,1,0,1
1585,0,1,1,1,1,3,2,1,3,2,1,2,1,3,2,1,2,1,1
1586,0,3,2,1,3,2,2,1,3,2,1,2,1,3,2,1,2,1,1
1587,1,2,2,0,1,2,2,0,1,2,1,2,1,3,2,1,2,1,1
1588,0,1,1,1,1,0,1,0,3,2,1,2,1,3,2,1,2,1,1
1589,0,3,2,1,3,2,2,1,4,2,1,2,1,3,2,1,2,1,1
1590,0,1,1,1,1,3,2,1,3,2,3,1,2,3,2,3,1,4,2
1591,0,3,0,1,1,2,1,1,3,2,3,1,2,3,2,3,1,4,2
1592,0,2,1,1,0,0,2,1,1,1,3,1,2,3,2,3,1,4,2
1593,0,2,0,1,0,1,2,1,3,2,3,1,2,3,2,3,1,4,2
1594,0,2,1,1,0,2,3,3,2,1,3,1,2,3,2,3,1,4,2
1595,0,1,1,1,0,0,3,1,2,1,3,1,2,3,2,3,1,4,2
1596,0,1,1,1,1,2,1,0,1,1,3,1,2,3,2,3,1,4,2
1597,0,3,1,0,2,2,2,3,3,2,3,1,2,3,2,3,1,4,2
1598,0,0,1,1,0,2,1,0,2,1,1,4,1,1,0,2,2,1,1
1599,0,2,2,1,3,0,2,0,1,1,1,4,1,1,0,2,2,1,1
1600,0,1,1,1,1,0,1,0,3,2,1,4,1,1,0,2,2,1,1
1601,0,2,4,1,1,2,1,0,4,2,1,4,1,1,0,2,2,1,1
1602,0,0,1,1,0,2,1,0,2,1,1,1,1,3,2,3,3,1,2
1603,0,0,1,1,2,2,2,0,0,2,1,1,1,3,2,3,3,1,2
1604,0,0,1,1,0,2,1,0,2,1,3,0,2,4,2,2,0,4,2
1605,0,3,1,1,0,1,2,0,1,2,3,0,2,4,2,2,0,4,2
1606,0,2,4,1,1,2,3,0,2,2,3,0,2,4,2,2,0,4,2
1607,0,2,1,1,0,1,1,0,2,2,3,0,2,4,2,2,0,4,2
1608,0,2,1,1,1,2,0,1,2,2,3,0,2,4,2,2,0,4,2
1609,0,2,1,0,2,2,1,0,3,2,3,0,2,4,2,2,0,4,2
1610,0,3,1,2,1,0,2,1,3,2,3,0,2,4,2,2,0,4,2
1611,0,3,1,1,3,2,3,0,3,2,1,1,1,3,0,2,1,2,1
1612,0,2,1,1,1,2,3,0,1,2,1,1,1,3,0,2,1,2,1
1613,0,3,1,1,3,2,3,0,3,2,3,0,1,0,0,2,0,2,2
1614,0,2,1,1,1,2,3,0,3,2,3,0,1,0,0,2,0,2,2
1615,0,1,1,1,0,2,1,0,1,1,3,0,1,0,0,2,0,2,2
1616,1,3,1,1,3,2,3,0,3,2,1,2,1,0,2,2,1,1,1
1617,1,2,2,1,3,2,2,1,1,2,1,2,1,0,2,2,1,1,1
1618,0,1,1,1,1,2,1,0,0,2,1,2,1,0,2,2,1,1,1
1619,0,3,4,1,3,2,2,0,3,2,1,2,1,0,2,2,1,1,1
1620,0,2,4,1,0,0,2,0,3,2,3,1,1,3,2,3,1,4,2
1621,0,3,1,1,2,2,2,0,1,2,3,1,1,3,2,3,1,4,2
1622,0,1,1,1,0,2,2,2,1,1,3,1,1,3,2,3,1,4,2
1623,0,2,1,1,0,1,2,0,2,2,3,1,1,3,2,3,1,4,2
1624,0,2,4,1,0,0,2,0,3,2,2,0,1,3,2,2,3,4,2
1625,0,1,1,1,1,2,3,0,4,2,2,0,1,3,2,2,3,4,2
1626,0,0,1,1,1,2,2,0,1,2,2,0,1,3,2,2,3,4,2
1627,1,0,4,1,0,2,2,1,3,2,2,0,1,3,2,2,3,4,2
1628,0,3,2,1,3,2,2,0,4,2,2,0,1,3,2,2,3,4,2
1629,1,2,1,1,0,0,2,1,2,1,2,0,1,3,2,2,3,4,2
1630,0,0,1,1,2,2,2,1,4,2,2,0,1,3,2,2,3,4,2
1631,0,2,4,1,0,0,2,0,3,2,3,4,1,0,2,2,2,2,2
1632,0,1,2,1,1,2,2,0,1,2,3,4,1,0,2,2,2,2,2
1633,0,1,1,1,3,0,2,1,0,2,3,4,1,0,2,2,2,2,2
1634,0,1,2,1,1,2,2,0,1,2,1,2,1,3,2,1,3,3,2
1635,0,1,1,1,1,0,1,0,3,2,1,2,1,3,2,1,3,3,2
1636,0,2,1,0,2,2,3,0,2,2,1,2,1,3,2,1,3,3,2
1637,1,0,0,1,2,2,2,1,4,2,1,2,1,3,2,1,3,3,2
1638,0,1,0,1,3,2,2,1,4,2,1,2,1,3,2,1,3,3,2
1639,1,2,4,1,1,2,2,2,1,1,1,2,1,3,2,1,3,3,2
1640,0,1,2,1,1,2,2,0,1,2,2,4,1,3,2,3,0,1,2
1641,1,0,1,1,0,2,2,0,0,2,2,4,1,3,2,3,0,1,2
1642,0,1,2,1,1,2,2,0,1,2,1,1,1,3,0,2,1,0,2
1643,0,0,1,1,1,2,2,0,0,2,1,1,1,3,0,2,1,0,2
1644,0,1,2,1,1,2,2,0,1,2,1,0,1,0,2,3,1,2,2
1645,0,2,1,1,0,0,2,1,1,1,1,0,1,0,2,3,1,2,2
1646,0,1,2,1,0,0,2,0,2,2,1,0,1,0,2,3,1,2,2
1647,1,2,1,1,0,2,1,0,4,2,1,0,1,0,2,3,1,2,2
1648,0,1,1,1,3,2,2,0,1,1,2,1,1,0,2,2,2,1,1
1649,0,1,4,1,3,2,2,0,3,2,2,1,1,0,2,2,2,1,1
1650,0,2,0,1,3,2,2,1,1,2,2,1,1,0,2,2,2,1,1
1651,0,1,1,1,3,2,2,0,4,2,2,1,1,0,2,2,2,1,1
1652,0,2,4,1,1,2,2,0,2,2,2,1,1,0,2,2,2,1,1
1653,0,3,2,1,3,2,2,0,0,2,2,1,1,0,2,2,2,1,1
1654,0,1,1,1,3,2,2,0,1,1,2,1,0,0,2,2,1,2,2
1655,1,1,1,1,3,2,2,0,2,2,2,1,0,0,2,2,1,2,2
1656,0,2,1,1,0,0,2,0,4,2,2,1,0,0,2,2,1,2,2
1657,0,1,1,1,3,2,2,0,1,1,0,1,1,3,2,2,1,1,1
1658,0,3,4,1,1,2,2,0,1,2,3,4,1,3,2,2,0,4,2
1659,0,1,1,1,0,2,1,0,1,2,3,4,1,3,2,2,0,4,2
1660,0,3,1,1,3,2,1,0,4,2,3,4,1,3,2,2,0,4,2
1661,0,1,1,1,3,2,2,1,0,2,3,4,1,3,2,2,0,4,2
1662,0,3,4,1,1,2,2,0,1,2,2,0,1,1,0,2,0,0,2
1663,0,1,4,1,3,2,2,0,3,2,2,0,1,1,0,2,0,0,2
1664,0,2,0,1,0,2,3,0,0,2,2,0,1,1,0,2,0,0,2
1665,0,1,1,1,2,2,3,0,4,2,2,0,1,1,0,2,0,0,2
1666,0,3,4,1,1,2,2,0,1,2,1,2,1,3,2,2,0,4,2
1667,0,1,1,1,0,0,2,0,1,2,1,2,1,3,2,2,0,4,2
1668,1,1,1,1,2,2,2,0,0,2,1,2,1,3,2,2,0,4,2
1669,1,3,1,1,2,2,2,1,3,2,1,2,1,3,2,2,0,4,2
1670,1,2,1,1,3,2,2,3,2,1,3,4,1,3,2,2,3,4,2
1671,0,3,4,1,0,2,3,1,2,2,3,4,1,3,2,2,3,4,2
1672,0,1,2,0,0,2,2,0,3,2,3,4,1,3,2,2,3,4,2
1673,0,1,0,1,3,2,2,3,1,2,3,4,1,3,2,2,3,4,2
1674,1,2,1,1,3,2,2,3,2,1,3,4,1,1,2,1,1,3,2
1675,1,3,4,1,3,2,2,3,4,2,3,4,1,1,2,1,1,3,2
1676,0,2,0,1,0,2,2,3,4,2,3,4,1,1,2,1,1,3,2
1677,0,3,1,1,0,2,2,3,2,2,3,4,1,1,2,1,1,3,2
1678,0,1,4,1,3,0,2,0,0,2,3,4,1,1,2,1,1,3,2
1679,0,0,2,1,0,2,2,0,2,2,3,4,1,1,2,1,1,3,2
1680,0,1,1,0,3,2,2,1,3,2,3,4,1,1,2,1,1,3,2
1681,0,3,1,1,1,2,1,1,0,2,3,4,1,1,2,1,1,3,2
1682,0,2,1,1,3,2,2,3,2,1,1,0,1,1,2,2,1,1,1
1683,0,1,1,1,0,2,1,0,2,1,1,0,1,1,2,2,1,1,1
1684,0,0,2,1,3,2,2,1,0,2,1,0,1,1,2,2,1,1,1
1685,0,1,1,1,3,2,3,1,4,2,1,0,1,1,2,2,1,1,1
1686,0,1,1,2,3,2,2,1,2,2,1,0,1,1,2,2,1,1,1
1687,1,2,0,1,1,0,2,0,0,2,1,0,1,1,2,2,1,1,1
1688,0,2,0,1,3,2,3,0,4,2,1,0,1,1,2,2,1,1,1
1689,0,2,1,1,3,2,2,3,2,1,1,1,0,0,2,3,1,3,2
1690,1,3,4,1,0,2,3,0,3,2,1,1,0,0,2,3,1,3,2
1691,0,3,0,1,1,2,2,1,1,2,1,1,0,0,2,3,1,3,2
1692,0,3,1,1,3,2,1,0,4,2,1,1,0,0,2,3,1,3,2
1693,1,1,1,1,3,2,2,1,2,1,1,1,0,0,2,3,1,3,2
1694,1,2,1,1,0,2,1,0,0,1,1,2,1,3,2,2,1,1,2
1695,0,3,1,1,0,2,2,0,0,2,1,2,1,3,2,2,1,1,2
1696,0,1,1,1,2,2,2,1,0,2,1,2,1,3,2,2,1,1,2
1697,0,1,1,1,3,0,2,0,1,2,1,2,1,3,2,2,1,1,2
1698,0,1,1,1,0,2,1,0,3,2,1,2,1,3,2,2,1,1,2
1699,0,2,1,1,0,2,1,0,0,1,1,1,1,3,0,1,1,2,1
1700,0,2,1,1,0,1,2,0,3,2,1,1,1,3,0,1,1,2,1
1701,0,2,1,1,1,0,2,0,4,1,1,1,1,3,0,1,1,2,1
1702,0,2,0,1,3,2,3,0,4,2,1,1,1,3,0,1,1,2,1
1703,1,2,1,1,0,2,1,0,0,1,3,4,1,3,2,2,1,1,2
1704,0,1,1,1,0,2,3,0,3,2,3,4,1,3,2,2,1,1,2
1705,1,1,2,1,3,2,2,1,1,2,3,4,1,3,2,2,1,1,2
1706,0,2,1,0,2,2,2,0,2,2,1,4,2,0,2,3,1,2,2
1707,0,2,4,0,2,2,3,0,3,2,1,4,2,0,2,3,1,2,2
1708,1,1,0,1,0,2,3,3,4,2,1,4,2,0,2,3,1,2,2
1709,0,2,4,0,2,2,2,0,4,2,1,4,2,0,2,3,1,2,2
1710,0,1,1,1,1,1,2,0,3,2,1,4,2,0,2,3,1,2,2
1711,1,1,1,1,1,2,2,1,2,1,1,4,2,0,2,3,1,2,2
1712,0,1,1,1,0,0,1,1,2,1,1,4,2,0,2,3,1,2,2
1713,0,2,4,1,4,2,2,0,2,2,1,4,2,0,2,3,1,2,2
1714,0,2,1,0,2,2,2,0,2,2,1,1,1,0,2,1,2,1,1
1715,1,0,0,1,0,2,2,0,2,2,1,1,1,0,2,1,2,1,1
